status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
2795,3,0,0,3,0,0,0,0,0
2796,18,0,1,18,0,0,0,0,0
2798,6,0,0,6,0,0,0,0,0
2799,9,1,0,9,0,0,0,0,0
2800,10,0,0,10,0,0,0,0,0
2802,5,0,0,5,0,0,0,0,0
2803,84,6,1,82,2,0,0,0,0
2804,70,5,1,69,0,1,0,0,0
2805,29,0,0,29,0,0,0,0,0
2806,11,0,0,10,1,0,0,0,0
2807,5,1,0,5,0,0,0,0,0
2808,3,0,0,3,0,0,0,0,0
2809,9,0,0,9,0,0,0,0,0
2810,148,15,1,140,2,6,0,0,0
2811,19,4,0,19,0,0,0,0,0
2812,4,0,0,4,0,0,0,0,0
2813,14,0,0,14,0,0,0,0,0
2814,57,0,0,55,1,1,0,0,0
2815,45,2,0,44,1,0,0,0,0
2816,3,0,0,3,0,0,0,0,0
2817,14,2,0,14,0,0,0,0,0
2819,8,6,0,8,0,0,0,0,0
2820,64,2,0,62,0,2,0,0,0
2821,28,1,0,27,1,0,0,0,0
2823,62,0,0,62,0,0,0,0,0
2824,5,3,0,5,0,0,0,0,0
2825,8,3,1,8,0,0,0,0,0
2827,20,0,0,20,0,0,0,0,0
2830,8,0,0,8,0,0,0,0,0
2831,210,1,9,206,3,1,0,0,0
2832,114,1,1,112,0,2,0,0,0
2833,46,0,0,45,1,0,0,0,0
2834,62,2,0,61,1,0,0,0,0
2835,12,0,0,12,0,0,0,0,0
2837,10,1,0,10,0,0,0,0,0
2839,5,4,0,5,0,0,0,0,0
2840,3,0,0,3,0,0,0,0,0
2841,8,0,0,7,1,0,0,0,0
2842,598,37,10,586,9,3,0,0,0
2843,85,6,1,85,0,0,0,0,0
2844,25,0,0,25,0,0,0,0,0
2846,11,3,0,11,0,0,0,0,0
2847,5,1,0,5,0,0,0,0,0
2848,9,4,0,9,0,0,0,0,0
2849,13,0,0,13,0,0,0,0,0
2850,11,3,0,11,0,0,0,0,0
2851,11,3,0,11,0,0,0,0,0
2852,7,1,0,7,0,0,0,0,0
2854,513,11,34,503,9,1,0,0,0
2855,7,3,0,7,0,0,0,0,0
2856,14,0,0,14,0,0,0,0,0
2857,166,20,2,159,1,6,0,0,0
2858,7,8,0,7,0,0,0,0,0
2859,23,1,0,23,0,0,0,0,0
2861,11,1,0,11,0,0,0,0,0
2862,7,3,0,7,0,0,0,0,0
2864,8,0,0,8,0,0,0,0,0
2865,18,4,0,18,0,0,0,0,0
2866,60,0,1,59,1,0,0,0,0
2867,36,6,0,35,1,0,0,0,0
2868,10,0,0,9,1,0,0,0,0
2869,10,2,0,10,0,0,0,0,0
2870,111,1,2,110,1,0,0,0,0
2871,43,4,1,41,2,0,0,0,0
2872,423,16,1,402,11,10,0,0,0
2873,10,2,0,10,0,0,0,0,0
2874,10,0,0,10,0,0,0,0,0
2875,471,13,23,464,4,3,0,0,0
2876,11,0,1,11,0,0,0,0,0
2877,1508,14,2,1480,18,5,4,1,0
2878,71,0,1,70,0,1,0,0,0
2879,107,7,2,104,2,1,0,0,0
2880,141,3,1,136,3,2,0,0,0
2882,637,3,6,625,11,1,0,0,0
2883,50,0,0,50,0,0,0,0,0
2884,53,0,2,51,2,0,0,0,0
2885,50,0,0,49,0,0,1,0,0
2886,79,0,0,77,1,1,0,0,0
2887,54,0,1,53,1,0,0,0,0
2888,122,0,1,118,3,1,0,0,0
2889,11,0,0,11,0,0,0,0,0
2890,6,0,0,6,0,0,0,0,0
2891,85,25,1,81,1,3,0,0,0
2892,8,2,0,8,0,0,0,0,0
2894,78,1,0,76,1,1,0,0,0
2895,15,0,0,14,1,0,0,0,0
2896,11,9,0,11,0,0,0,0,0
2897,36,0,0,35,1,0,0,0,0
2898,23,1,0,22,1,0,0,0,0
2900,14,2,0,14,0,0,0,0,0
2901,14,0,0,14,0,0,0,0,0
2903,7,0,0,7,0,0,0,0,0
2904,12,0,0,12,0,0,0,0,0
2905,690,33,21,670,15,5,0,0,0
2906,22,3,0,22,0,0,0,0,0
2908,38,0,0,36,2,0,0,0,0
2909,67,31,0,66,1,0,0,0,0
2910,8,0,0,8,0,0,0,0,0
2911,4,0,0,4,0,0,0,0,0
2912,23,4,0,22,0,0,0,1,0
2914,414,65,4,407,4,3,0,0,0
2915,16,1,0,16,0,0,0,0,0
2916,66,0,0,66,0,0,0,0,0
2917,8,0,0,8,0,0,0,0,0
2918,44,3,0,44,0,0,0,0,0
2919,16,5,0,16,0,0,0,0,0
2921,87,12,0,84,1,2,0,0,0
2922,15,1,0,15,0,0,0,0,0
2923,22,0,0,22,0,0,0,0,0
2925,3,0,0,3,0,0,0,0,0
2926,6,0,0,6,0,0,0,0,0
2927,20,2,0,20,0,0,0,0,0
2928,11,11,0,11,0,0,0,0,0
2929,18,4,0,17,1,0,0,0,0
2930,6,0,0,6,0,0,0,0,0
2931,29,2,4,27,1,1,0,0,0
2932,46,0,0,45,1,0,0,0,0
2934,296,86,1,294,1,1,0,0,0
2935,11,0,0,11,0,0,0,0,0
2936,8,0,0,8,0,0,0,0,0
2937,14,0,0,14,0,0,0,0,0
2938,54,2,1,53,1,0,0,0,0
2939,43,0,1,40,2,1,0,0,0
2940,5,0,0,5,0,0,0,0,0
2941,11,0,0,9,2,0,0,0,0
2942,16,0,0,14,0,0,0,2,0
2943,10,0,0,9,1,0,0,0,0
2944,11,4,0,11,0,0,0,0,0
2945,112,34,1,112,0,0,0,0,0
2946,50,4,1,49,1,0,0,0,0
2947,10,3,0,10,0,0,0,0,0
2948,18,0,0,16,2,0,0,0,0
2950,12,2,0,12,0,0,0,0,0
2951,74,0,0,74,0,0,0,0,0
2952,27,4,0,26,1,0,0,0,0
2953,9,0,0,9,0,0,0,0,0
2954,11,1,0,11,0,0,0,0,0
2955,18,1,0,18,0,0,0,0,0
2956,15,4,0,10,2,0,0,3,0
2957,5,1,0,4,0,0,0,1,0
2958,96,3,0,94,1,0,0,1,0
2959,6,1,0,6,0,0,0,0,0
2960,10,5,0,10,0,0,0,0,0
2962,12,0,0,12,0,0,0,0,0
2963,136,6,0,132,3,1,0,0,0
2964,11,0,0,11,0,0,0,0,0
2965,11,2,0,11,0,0,0,0,0
2966,20,1,1,20,0,0,0,0,0
2968,87,2,1,85,2,0,0,0,0
2969,13,2,0,13,0,0,0,0,0
2970,72,15,2,72,0,0,0,0,0
2971,111,9,2,111,0,0,0,0,0
2972,178,22,6,174,4,0,0,0,0
2973,14,0,0,14,0,0,0,0,0
2974,127,25,2,121,5,1,0,0,0
2975,40,0,0,40,0,0,0,0,0
2977,1026,55,7,1011,13,2,0,0,0
2978,13,0,0,12,1,0,0,0,0
2979,27,1,2,27,0,0,0,0,0
2980,4,0,0,4,0,0,0,0,0
2981,193,7,2,189,3,1,0,0,0
2982,42,1,1,41,1,0,0,0,0
2984,10,0,0,9,1,0,0,0,0
2985,138,10,3,134,0,3,1,0,0
2986,12,0,0,12,0,0,0,0,0
2987,8,1,0,8,0,0,0,0,0
2989,6,0,0,6,0,0,0,0,0
2990,38,0,1,36,2,0,0,0,0
2991,86,13,0,81,5,0,0,0,0
2992,15,0,1,15,0,0,0,0,0
2993,13,0,2,13,0,0,0,0,0
2995,6,0,0,6,0,0,0,0,0
2996,52,3,2,52,0,0,0,0,0
2997,79,13,2,79,0,0,0,0,0
2998,26,1,3,25,1,0,0,0,0
2999,11,0,0,11,0,0,0,0,0
3000,14,0,0,14,0,0,0,0,0
3002,1236,25,0,1220,7,8,1,0,0
3003,11,0,0,11,0,0,0,0,0
3004,41,9,0,41,0,0,0,0,0
3005,101,43,3,99,1,0,0,1,0
3006,36,10,0,36,0,0,0,0,0
3007,38,8,0,37,0,1,0,0,0
3008,20,10,0,19,1,0,0,0,0
3009,60,31,0,60,0,0,0,0,0
3010,26,7,0,26,0,0,0,0,0
3011,45,5,1,44,0,0,1,0,0
3012,83,40,0,83,0,0,0,0,0
3013,6,0,0,6,0,0,0,0,0
3014,7,0,0,5,2,0,0,0,0
3015,7,0,0,7,0,0,0,0,0
3016,43,12,1,43,0,0,0,0,0
3018,4,0,0,4,0,0,0,0,0
3019,16,5,0,16,0,0,0,0,0
3020,85,8,3,85,0,0,0,0,0
3021,45,2,3,45,0,0,0,0,0
3022,45,7,3,44,1,0,0,0,0
3024,29,2,1,29,0,0,0,0,0
3025,14,2,0,14,0,0,0,0,0
3026,61,7,0,59,2,0,0,0,0
3027,94,6,2,90,3,1,0,0,0
3028,316,15,2,309,4,3,0,0,0
3029,176,5,1,168,1,0,7,0,0
3030,14,3,0,14,0,0,0,0,0
3031,94,25,2,93,1,0,0,0,0
3032,98,61,2,98,0,0,0,0,0
3033,14,3,2,14,0,0,0,0,0
3034,16,1,1,16,0,0,0,0,0
3036,11,0,0,11,0,0,0,0,0
3037,10,0,0,10,0,0,0,0,0
3038,19,0,0,19,0,0,0,0,0
3039,873,16,21,830,35,7,1,0,0
3040,22,4,0,21,0,0,0,1,0
3041,17,14,0,17,0,0,0,0,0
3043,12,5,0,12,0,0,0,0,0
3044,272,31,0,252,14,5,0,1,0
3046,190,60,1,186,3,1,0,0,0
3047,10,6,0,10,0,0,0,0,0
3048,1847,51,28,1744,67,26,10,0,0
3050,21,1,2,21,0,0,0,0,0
3051,214,2,28,172,0,0,40,2,0
3052,5,0,0,5,0,0,0,0,0
3053,103,7,2,102,0,1,0,0,0
3054,28,0,2,27,1,0,0,0,0
3055,8,0,0,8,0,0,0,0,0
3056,7,0,0,7,0,0,0,0,0
3057,82,3,0,78,3,1,0,0,0
3058,134,7,3,128,3,3,0,0,0
3059,10,0,0,10,0,0,0,0,0
3060,44,0,1,42,2,0,0,0,0
3061,317,8,1,313,3,1,0,0,0
3062,140,44,5,138,2,0,0,0,0
3063,11,0,0,11,0,0,0,0,0
3064,11,1,0,8,2,0,0,1,0
3065,36,1,0,36,0,0,0,0,0
3066,6,2,0,6,0,0,0,0,0
3067,33,1,2,32,1,0,0,0,0
3068,11,1,0,11,0,0,0,0,0
3069,107,21,1,105,1,1,0,0,0
3070,95,0,2,92,3,0,0,0,0
3071,154,13,3,146,4,4,0,0,0
3072,63,2,0,63,0,0,0,0,0
3073,112,2,1,111,1,0,0,0,0
3074,357,7,16,349,6,2,0,0,0
3075,217,0,7,204,0,0,13,0,0
3076,60,8,0,60,0,0,0,0,0
3077,9,0,0,9,0,0,0,0,0
3078,88,28,0,88,0,0,0,0,0
3079,1273,13,3,1242,24,6,1,0,0
3080,108,0,10,101,6,1,0,0,0
3081,7,1,0,7,0,0,0,0,0
3082,81,3,0,72,2,2,5,0,0
3083,955,63,5,936,9,10,0,0,0
3084,25,0,1,25,0,0,0,0,0
3086,6,0,0,6,0,0,0,0,0
3087,362,89,4,352,6,4,0,0,0
3088,8,0,0,8,0,0,0,0,0
3089,10,0,0,10,0,0,0,0,0
3091,278,5,13,257,10,10,1,0,0
3092,94,30,1,94,0,0,0,0,0
3093,110,7,0,104,3,3,0,0,0
3095,235,16,2,232,3,0,0,0,0
3096,17,0,0,16,1,0,0,0,0
3097,92,14,1,89,3,0,0,0,0
3098,12,0,1,12,0,0,0,0,0
3099,149,18,2,140,4,5,0,0,0
3100,9,0,0,8,1,0,0,0,0
3101,384,60,4,364,13,6,1,0,0
3102,18,2,0,17,1,0,0,0,0
3104,25,2,0,25,0,0,0,0,0
3105,11,0,0,11,0,0,0,0,0
3106,270,15,0,259,10,1,0,0,0
3108,241,4,32,216,1,0,24,0,0
3109,187,10,2,185,2,0,0,0,0
3110,5,0,0,5,0,0,0,0,0
3112,122,25,1,121,1,0,0,0,0
3113,10,0,0,10,0,0,0,0,0
3114,9,1,0,9,0,0,0,0,0
3115,114,13,2,111,1,2,0,0,0
3116,19,1,1,19,0,0,0,0,0
3118,0,0,0,0,0,0,0,0,0
3120,65,0,6,65,0,0,0,0,0
3121,5,0,1,5,0,0,0,0,0
3122,12,0,1,12,0,0,0,0,0
3123,230,32,7,222,7,1,0,0,0
3124,12,1,1,11,1,0,0,0,0
3125,35,1,1,35,0,0,0,0,0
3126,124,20,3,122,2,0,0,0,0
3127,5,1,1,5,0,0,0,0,0
3128,4,0,1,4,0,0,0,0,0
3129,149,19,2,148,1,0,0,0,0
3130,24,1,1,24,0,0,0,0,0
3131,201,66,5,197,1,3,0,0,0
3132,14,3,1,13,1,0,0,0,0
3133,51,1,1,50,0,1,0,0,0
3134,14,5,1,14,0,0,0,0,0
3136,51,1,6,49,1,1,0,0,0
3137,58,2,26,54,1,0,3,0,0
3138,22,5,1,22,0,0,0,0,0
3139,228,16,1,223,4,1,0,0,0
3140,12,1,0,12,0,0,0,0,0
3142,15,2,0,15,0,0,0,0,0
3143,81,13,2,79,0,0,0,2,0
3144,17,3,1,17,0,0,0,0,0
3145,10,1,0,9,0,0,0,1,0
3146,88,11,2,85,2,1,0,0,0
3147,241,54,5,238,3,0,0,0,0
3148,83,0,1,83,0,0,0,0,0
3149,19,5,0,17,1,0,0,1,0
3150,35,1,1,35,0,0,0,0,0
3151,362,87,5,357,1,4,0,0,0
3152,17,0,0,17,0,0,0,0,0
3154,66,14,1,66,0,0,0,0,0
3156,155,4,4,154,1,0,0,0,0
3157,223,119,6,219,1,3,0,0,0
3158,26,3,0,25,1,0,0,0,0
3159,179,13,2,172,5,2,0,0,0
3160,8,0,0,7,0,1,0,0,0
3161,24,1,0,24,0,0,0,0,0
3162,496,18,0,478,16,2,0,0,0
3163,11,1,0,10,1,0,0,0,0
3164,8,0,0,8,0,0,0,0,0
3166,519,6,0,498,18,3,0,0,0
3171,217,23,5,211,4,2,0,0,0
3172,97,0,4,92,2,3,0,0,0
3173,6,1,0,6,0,0,0,0,0
3174,32,0,1,32,0,0,0,0,0
3175,18,3,0,17,1,0,0,0,0
3178,11,2,0,11,0,0,0,0,0
3179,20,0,0,20,0,0,0,0,0
3181,5,1,0,5,0,0,0,0,0
3182,26,4,0,24,0,0,0,2,0
3183,499,35,0,482,15,2,0,0,0
3184,196,3,38,185,5,5,0,1,0
3186,16,0,0,16,0,0,0,0,0
3187,48,4,1,48,0,0,0,0,0
3188,2,2,0,2,0,0,0,0,0
3190,13,0,0,13,0,0,0,0,0
3191,6,0,0,6,0,0,0,0,0
3192,22,0,0,22,0,0,0,0,0
3193,9,1,0,9,0,0,0,0,0
3194,3,2,0,3,0,0,0,0,0
3195,10,3,0,10,0,0,0,0,0
3197,7,0,0,7,0,0,0,0,0
3198,23,5,0,22,0,1,0,0,0
3200,10,1,0,10,0,0,0,0,0
3201,2,1,0,2,0,0,0,0,0
3202,8,0,0,8,0,0,0,0,0
3205,2,1,0,2,0,0,0,0,0
3206,32,0,0,32,0,0,0,0,0
3208,99,4,4,98,1,0,0,0,0
3209,85,8,0,84,1,0,0,0,0
3210,9,3,0,9,0,0,0,0,0
3212,15,0,1,15,0,0,0,0,0
3213,15,4,0,15,0,0,0,0,0
3216,3,0,0,3,0,0,0,0,0
3217,13,0,0,13,0,0,0,0,0
3218,15,1,0,14,1,0,0,0,0
3220,9,0,0,9,0,0,0,0,0
3222,233,60,6,225,8,0,0,0,0
3223,10,1,0,10,0,0,0,0,0
3224,9,0,0,9,0,0,0,0,0
3225,316,15,5,313,0,3,0,0,0
3226,8,1,0,8,0,0,0,0,0
3228,9,6,0,9,0,0,0,0,0
3230,10,0,0,10,0,0,0,0,0
3231,70,6,1,65,2,1,2,0,0
3234,9,1,0,9,0,0,0,0,0
3235,10,0,0,10,0,0,0,0,0
3237,15,4,2,15,0,0,0,0,0
3238,53,0,2,53,0,0,0,0,0
3239,37,0,6,37,0,0,0,0,0
3240,99,5,2,95,2,2,0,0,0
3241,10,1,1,10,0,0,0,0,0
3243,9,7,1,7,1,0,0,1,0
3244,17,0,1,17,0,0,0,0,0
3246,11,1,0,11,0,0,0,0,0
3248,154,3,15,150,3,1,0,0,0
3249,21,2,0,21,0,0,0,0,0
3250,10,3,0,10,0,0,0,0,0
3252,414,35,11,406,2,6,0,0,0
3253,10,9,1,10,0,0,0,0,0
3255,111,7,30,109,1,1,0,0,0
3256,19,6,0,17,0,0,0,2,0
3258,92,2,5,90,1,1,0,0,0
3259,12,2,1,12,0,0,0,0,0
3260,18,3,0,18,0,0,0,0,0
3262,5,0,0,5,0,0,0,0,0
3263,7,0,0,7,0,0,0,0,0
3264,89,5,46,89,0,0,0,0,0
3266,45,2,0,45,0,0,0,0,0
3267,15,0,1,15,0,0,0,0,0
3268,57,0,59,57,0,0,0,0,0
3269,74,5,1,67,3,4,0,0,0
3270,15,0,0,15,0,0,0,0,0
3271,63,1,36,62,1,0,0,0,0
3272,23,0,0,23,0,0,0,0,0
3273,60,2,59,60,0,0,0,0,0
3274,11,0,1,11,0,0,0,0,0
3275,105,2,2,102,0,3,0,0,0
3276,35,1,2,35,0,0,0,0,0
3277,25,0,1,25,0,0,0,0,0
3278,18,0,1,18,0,0,0,0,0
3279,18,2,1,18,0,0,0,0,0
3280,8,0,0,8,0,0,0,0,0
3282,10,0,0,10,0,0,0,0,0
3283,44,0,18,44,0,0,0,0,0
3284,82,4,19,82,0,0,0,0,0
3285,33,6,1,33,0,0,0,0,0
3286,114,1,0,112,1,1,0,0,0
3287,219,7,2,212,6,1,0,0,0
3288,16,8,0,12,1,0,0,3,0
3289,17,3,0,16,1,0,0,0,0
3290,54,6,1,52,0,2,0,0,0
3291,6,3,0,6,0,0,0,0,0
3293,21,10,0,16,3,0,0,1,1
3294,637,50,3,578,38,21,0,0,0
3295,5,8,0,5,0,0,0,0,0
3297,20,6,0,19,0,1,0,0,0
3299,65,8,2,62,3,0,0,0,0
3300,76,0,6,75,1,0,0,0,0
3302,12,1,0,12,0,0,0,0,0
3304,12,1,0,12,0,0,0,0,0
3306,356,50,3,345,10,1,0,0,0
3307,75,3,1,74,0,0,1,0,0
3308,14,5,0,13,1,0,0,0,0
3309,51,1,0,51,0,0,0,0,0
3311,11,1,1,11,0,0,0,0,0
3312,3,0,0,3,0,0,0,0,0
3313,10,0,0,10,0,0,0,0,0
3314,215,44,0,176,1,3,4,0,31
3315,5,2,0,5,0,0,0,0,0
3316,9,2,0,9,0,0,0,0,0
3317,63,8,2,63,0,0,0,0,0
3318,17,3,1,17,0,0,0,0,0
3319,67,2,0,62,2,3,0,0,0
3321,12,3,0,12,0,0,0,0,0
3322,12,0,0,12,0,0,0,0,0
3323,153,11,4,148,2,3,0,0,0
3325,17,6,0,17,0,0,0,0,0
3326,11,2,0,11,0,0,0,0,0
3328,48,0,1,48,0,0,0,0,0
3329,225,17,3,212,11,2,0,0,0
3330,4,7,1,4,0,0,0,0,0
3331,12,7,0,11,1,0,0,0,0
3333,183,14,1,179,4,0,0,0,0
3334,117,12,6,114,2,1,0,0,0
3336,11,0,8,11,0,0,0,0,0
3337,10,1,0,10,0,0,0,0,0
3338,11,3,0,11,0,0,0,0,0
3340,44,0,1,44,0,0,0,0,0
3341,45,4,1,44,1,0,0,0,0
3342,96,5,1,92,3,1,0,0,0
3343,21,0,0,20,1,0,0,0,0
3346,27,0,0,27,0,0,0,0,0
3348,14,3,0,14,0,0,0,0,0
3350,4,0,1,4,0,0,0,0,0
3353,157,43,1,148,7,2,0,0,0
3354,134,11,8,127,5,2,0,0,0
3355,16,1,1,16,0,0,0,0,0
3357,395,205,2,376,11,8,0,0,0
3358,18,0,0,18,0,0,0,0,0
3360,98,12,2,91,1,5,0,1,0
3361,76,34,2,76,0,0,0,0,0
3362,50,3,2,48,2,0,0,0,0
3363,12,0,0,12,0,0,0,0,0
3364,6,0,0,6,0,0,0,0,0
3365,36,3,1,34,2,0,0,0,0
3366,6,0,0,6,0,0,0,0,0
3367,166,17,2,164,2,0,0,0,0
3368,96,3,1,96,0,0,0,0,0
3369,12,1,1,12,0,0,0,0,0
3370,394,97,5,378,5,11,0,0,0
3371,13,0,1,13,0,0,0,0,0
3372,6,1,1,6,0,0,0,0,0
3374,167,63,8,167,0,0,0,0,0
3375,40,2,2,39,0,1,0,0,0
3376,10,0,1,10,0,0,0,0,0
3377,10,0,1,10,0,0,0,0,0
3378,30,3,2,30,0,0,0,0,0
3379,7,0,1,7,0,0,0,0,0
3380,148,15,2,140,3,5,0,0,0
3382,83,0,3,78,4,1,0,0,0
3384,249,7,3,241,5,2,1,0,0
3385,11,0,1,11,0,0,0,0,0
3387,3,0,1,3,0,0,0,0,0
3388,90,26,1,86,2,2,0,0,0
3392,234,9,23,214,12,1,7,0,0
3394,151,19,2,147,2,2,0,0,0
3395,8,2,1,8,0,0,0,0,0
3396,46,3,6,40,0,5,0,0,1
3397,42,2,1,41,1,0,0,0,0
3398,76,5,1,74,1,1,0,0,0
3399,28,6,1,27,0,1,0,0,0
3401,91,12,1,87,3,1,0,0,0
3402,12,3,1,9,2,0,0,1,0
3404,40,2,0,40,0,0,0,0,0
3406,11,0,1,10,1,0,0,0,0
3409,6,0,0,6,0,0,0,0,0
3411,120,37,2,118,2,0,0,0,0
3412,46,3,1,46,0,0,0,0,0
3413,18,1,0,18,0,0,0,0,0
3414,18,3,2,18,0,0,0,0,0
3415,36,3,2,36,0,0,0,0,0
3416,11,0,2,11,0,0,0,0,0
3417,25,0,1,25,0,0,0,0,0
3418,8,2,2,8,0,0,0,0,0
3419,17,0,1,17,0,0,0,0,0
3420,8,0,0,8,0,0,0,0,0
3421,14,0,1,14,0,0,0,0,0
3422,11,0,1,11,0,0,0,0,0
3423,10,0,1,10,0,0,0,0,0
3424,16,0,0,16,0,0,0,0,0
3425,47,1,0,45,2,0,0,0,0
3426,72,4,8,71,1,0,0,0,0
3428,8,1,0,8,0,0,0,0,0
3430,103,23,0,100,3,0,0,0,0
3431,5,2,0,5,0,0,0,0,0
3432,21,4,0,21,0,0,0,0,0
3433,5,0,0,5,0,0,0,0,0
3435,18,1,0,17,1,0,0,0,0
3436,54,0,2,53,1,0,0,0,0
3437,5,2,0,5,0,0,0,0,0
3439,65,0,0,63,2,0,0,0,0
3440,196,63,2,189,7,0,0,0,0
3441,6,0,0,6,0,0,0,0,0
3442,8,0,0,8,0,0,0,0,0
3444,4,0,0,4,0,0,0,0,0
3445,118,13,4,110,7,1,0,0,0
3447,136,27,4,132,3,1,0,0,0
3448,97,1,67,94,0,3,0,0,0
3449,10,0,0,10,0,0,0,0,0
3450,8,1,0,8,0,0,0,0,0
3451,72,4,3,72,0,0,0,0,0
3452,5,1,0,5,0,0,0,0,0
3454,7,0,2,7,0,0,0,0,0
3455,113,45,2,110,1,1,0,1,0
3456,37,2,3,35,1,1,0,0,0
3457,17,0,1,15,1,1,0,0,0
3458,6,0,1,6,0,0,0,0,0
3459,61,11,0,58,1,2,0,0,0
3461,25,7,0,25,0,0,0,0,0
3462,6,4,0,6,0,0,0,0,0
3464,419,233,6,403,6,10,0,0,0
3465,66,5,1,65,1,0,0,0,0
3466,12,2,0,12,0,0,0,0,0
3467,4,1,0,4,0,0,0,0,0
3468,57,5,1,56,1,0,0,0,0
3469,46,5,0,45,0,1,0,0,0
3470,7,1,0,6,1,0,0,0,0
3472,8,1,0,8,0,0,0,0,0
3473,38,6,0,38,0,0,0,0,0
3474,186,3,0,179,4,3,0,0,0
3477,5,0,0,5,0,0,0,0,0
3478,70,2,1,66,3,1,0,0,0
3479,168,40,2,162,5,1,0,0,0
3480,29,0,1,28,1,0,0,0,0
3481,28,4,1,28,0,0,0,0,0
3482,9,0,0,9,0,0,0,0,0
3483,82,3,0,81,1,0,0,0,0
3484,175,7,1,167,4,4,0,0,0
3485,13,3,1,12,0,0,0,1,0
3487,169,16,1,163,3,3,0,0,0
3488,200,6,0,187,8,4,1,0,0
3490,7,1,0,7,0,0,0,0,0
3491,24,0,2,24,0,0,0,0,0
3493,19,0,0,19,0,0,0,0,0
3494,33,8,0,33,0,0,0,0,0
3495,22,5,0,21,1,0,0,0,0
3497,5,3,0,5,0,0,0,0,0
3498,474,5,0,453,20,1,0,0,0
3500,61,5,2,60,1,0,0,0,0
3501,5,4,0,5,0,0,0,0,0
3506,6,0,0,6,0,0,0,0,0
3507,216,15,2,214,2,0,0,0,0
3508,8,2,0,8,0,0,0,0,0
3509,568,11,0,554,14,0,0,0,0
3510,8,0,0,8,0,0,0,0,0
3511,3,0,0,3,0,0,0,0,0
3512,73,3,0,72,1,0,0,0,0
3515,232,4,3,224,7,1,0,0,0
3516,219,8,0,215,3,1,0,0,0
3517,6,0,0,6,0,0,0,0,0
3518,8,0,0,8,0,0,0,0,0
3520,6,0,1,6,0,0,0,0,0
3522,7,2,0,7,0,0,0,0,0
3526,14,0,0,14,0,0,0,0,0
3527,222,16,3,204,11,7,0,0,0
3528,154,14,0,150,3,1,0,0,0
3529,14,0,0,11,0,0,0,3,0
3532,13,0,0,13,0,0,0,0,0
3535,5,0,0,5,0,0,0,0,0
3537,10,0,0,10,0,0,0,0,0
3538,3,0,0,3,0,0,0,0,0
3541,11,0,0,11,0,0,0,0,0
3542,31,2,1,31,0,0,0,0,0
3543,7,1,1,7,0,0,0,0,0
3545,91,5,1,91,0,0,0,0,0
3546,57,3,1,57,0,0,0,0,0
3547,3,0,0,3,0,0,0,0,0
3548,7,0,0,7,0,0,0,0,0
3549,95,3,0,93,1,1,0,0,0
3550,9,0,0,9,0,0,0,0,0
3552,557,27,2,517,36,3,1,0,0
3553,11,0,0,11,0,0,0,0,0
3555,15,10,0,14,1,0,0,0,0
3557,74,1,0,71,3,0,0,0,0
3558,5,0,0,5,0,0,0,0,0
3560,70,2,0,69,0,1,0,0,0
3561,54,2,1,52,0,2,0,0,0
3563,7,0,0,7,0,0,0,0,0
3564,38,0,7,38,0,0,0,0,0
3565,130,12,0,128,2,0,0,0,0
3566,4,1,0,4,0,0,0,0,0
3570,59,12,1,57,1,1,0,0,0
3571,12,1,0,12,0,0,0,0,0
3572,37,3,0,37,0,0,0,0,0
3573,69,5,0,69,0,0,0,0,0
3574,33,3,0,33,0,0,0,0,0
3575,20,0,0,20,0,0,0,0,0
3576,8,3,1,8,0,0,0,0,0
3577,20,3,0,20,0,0,0,0,0
3578,12,0,0,12,0,0,0,0,0
3580,407,58,0,392,15,0,0,0,0
3581,36,1,1,35,1,0,0,0,0
3582,19,3,0,18,1,0,0,0,0
3583,14,4,0,14,0,0,0,0,0
3584,11,0,0,11,0,0,0,0,0
3585,8,1,0,8,0,0,0,0,0
3586,14,0,1,13,1,0,0,0,0
3587,69,9,0,68,1,0,0,0,0
3588,55,2,0,53,2,0,0,0,0
3591,16,2,0,16,0,0,0,0,0
3592,30,3,0,29,1,0,0,0,0
3593,86,9,1,80,2,4,0,0,0
3594,31,2,0,31,0,0,0,0,0
3595,10,1,0,10,0,0,0,0,0
3597,391,4,0,387,4,0,0,0,0
3598,54,1,0,53,1,0,0,0,0
3600,85,0,0,83,2,0,0,0,0
3602,41,0,0,40,1,0,0,0,0
3604,92,9,0,92,0,0,0,0,0
3605,25,2,0,25,0,0,0,0,0
3606,32,3,0,32,0,0,0,0,0
3608,64,1,0,62,2,0,0,0,0
3611,75,6,3,75,0,0,0,0,0
3612,144,11,0,137,2,4,1,0,0
3613,99,5,0,92,1,5,1,0,0
3617,164,3,3,159,2,2,1,0,0
3618,25,9,0,24,0,0,0,1,0
3619,92,5,0,89,0,3,0,0,0
3620,108,10,1,106,1,0,0,1,0
3621,144,8,0,135,4,5,0,0,0
3623,30,0,0,30,0,0,0,0,0
3624,69,0,1,67,1,1,0,0,0
3626,26,0,0,26,0,0,0,0,0
3627,7,0,0,7,0,0,0,0,0
3629,22,1,0,22,0,0,0,0,0
3630,113,7,0,112,0,1,0,0,0
3632,40,0,1,39,1,0,0,0,0
3634,100,4,0,94,3,3,0,0,0
3635,64,7,0,61,2,1,0,0,0
3638,37,0,0,34,1,1,0,1,0
