,OrderID,Tanggal_Pesanan,Produk,Kategori,Wilayah,Jumlah,Harga_Satuan,Metode_Pembayaran,Diskon,Total_Penjualan,Bulan,Hari_Dalam_Seminggu,Jam_Pesanan
572,573,2025-05-28 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,3,2123154,Bank Transfer,0.05,6050988.899999999,2025-05,2,14
573,574,2025-05-21 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,4,1273093,Debit Card,0.0,5092372.0,2025-05,2,18
574,575,2025-02-23 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,4,15809178,E-Wallet,0.0,63236712.0,2025-02,6,15
575,576,2025-02-05 16:47:34.301561,Smartwatch,Aksesoris,Denpasar,2,1083098,Bank Transfer,0.0,2166196.0,2025-02,2,17
576,577,2025-04-16 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,2,876513,Bank Transfer,0.0,1753026.0,2025-04,2,18
577,578,2025-02-08 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,1,22486327,Debit Card,0.0,22486327.0,2025-02,5,21
578,579,2025-06-13 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,2,2106533,Debit Card,0.0,4213066.0,2025-06,4,10
579,580,2025-05-19 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,4,1021037,Credit Card,0.1,3675733.2,2025-05,0,9
580,581,2025-04-29 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,1813379,Bank Transfer,0.0,1813379.0,2025-04,1,17
581,582,2025-05-10 16:47:34.301561,Smartwatch,Aksesoris,Denpasar,1,2723650,Credit Card,0.1,2451285.0,2025-05,5,20
582,583,2025-06-09 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,5799250,Bank Transfer,0.15,9858725.0,2025-06,0,14
583,584,2025-03-13 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,4,1421469,Credit Card,0.0,5685876.0,2025-03,3,19
584,585,2025-05-23 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,1,1984973,Debit Card,0.0,1984973.0,2025-05,4,16
585,586,2025-03-14 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,4,2881306,E-Wallet,0.0,11525224.0,2025-03,4,8
586,587,2025-01-06 16:47:34.301561,Monitor Curved,Periferal,Jakarta,4,4892371,Debit Card,0.05,18591009.8,2025-01,0,10
587,588,2025-03-12 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,4,2312336,Credit Card,0.0,9249344.0,2025-03,2,12
588,589,2025-05-22 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,2,439544,Credit Card,0.0,879088.0,2025-05,3,10
589,590,2025-01-04 16:47:34.301561,Smartwatch,Aksesoris,Makassar,3,2843335,E-Wallet,0.0,8530005.0,2025-01,5,8
590,591,2025-06-20 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,3,978743,Bank Transfer,0.1,2642606.1,2025-06,4,14
591,592,2025-05-18 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,1,763001,Credit Card,0.05,724850.95,2025-05,6,14
592,593,2025-06-14 16:47:34.301561,Monitor Curved,Periferal,Makassar,4,5180246,Credit Card,0.0,20720984.0,2025-06,5,17
593,594,2025-06-16 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,2,353909,Credit Card,0.05,672427.1,2025-06,0,19
594,595,2025-05-14 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,4,17822136,E-Wallet,0.0,71288544.0,2025-05,2,15
595,596,2025-06-24 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,15515693,Debit Card,0.0,62062772.0,2025-06,1,12
596,597,2025-01-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,2,5636722,Credit Card,0.1,10146099.6,2025-01,4,17
597,598,2025-04-29 16:47:34.301561,Monitor Curved,Periferal,Denpasar,3,2239017,E-Wallet,0.0,6717051.0,2025-04,1,19
598,599,2025-01-02 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,4,714994,Credit Card,0.0,2859976.0,2025-01,3,12
599,600,2025-01-26 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,4,1441768,Bank Transfer,0.0,5767072.0,2025-01,6,12
600,601,2025-06-11 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,3,752891,E-Wallet,0.1,2032805.7,2025-06,2,8
601,602,2025-06-12 16:47:34.301561,Smartwatch,Aksesoris,Medan,2,2340083,Credit Card,0.05,4446157.7,2025-06,3,17
602,603,2025-03-21 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,8712044,E-Wallet,0.05,8276441.8,2025-03,4,12
603,604,2025-05-13 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,3,1376941,Credit Card,0.05,3924281.8499999996,2025-05,1,13
604,605,2025-04-16 16:47:34.301561,Monitor Curved,Periferal,Surabaya,1,2465982,Debit Card,0.0,2465982.0,2025-04,2,20
605,606,2025-03-03 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,1,673146,Credit Card,0.0,673146.0,2025-03,0,19
606,607,2025-03-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,3,8518971,E-Wallet,0.0,25556913.0,2025-03,0,8
607,608,2025-05-22 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,20453174,Bank Transfer,0.0,81812696.0,2025-05,3,18
608,609,2025-03-09 16:47:34.301561,Laptop Gaming,Elektronik,Denpasar,1,21124152,Bank Transfer,0.0,21124152.0,2025-03,6,14
609,610,2025-02-11 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,1,16164795,Bank Transfer,0.1,14548315.5,2025-02,1,8
610,611,2025-05-09 16:47:34.301561,Smartwatch,Aksesoris,Medan,2,1889330,Credit Card,0.0,3778660.0,2025-05,4,18
611,612,2025-02-02 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,5677747,Debit Card,0.0,22710988.0,2025-02,6,9
612,613,2025-03-08 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,1,1484141,Credit Card,0.0,1484141.0,2025-03,5,9
613,614,2025-06-05 16:47:34.301561,Headphone Wireless,Aksesoris,Denpasar,2,1079383,Bank Transfer,0.0,2158766.0,2025-06,3,12
614,615,2025-01-16 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,17409381,E-Wallet,0.1,62673771.6,2025-01,3,21
615,616,2025-04-15 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,3,7752820,Bank Transfer,0.0,23258460.0,2025-04,1,17
616,617,2025-06-13 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,6570599,E-Wallet,0.0,19711797.0,2025-06,4,20
617,618,2025-03-29 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,2,9859216,Debit Card,0.05,18732510.4,2025-03,5,14
618,619,2025-03-28 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,3,8161224,E-Wallet,0.0,24483672.0,2025-03,4,8
619,620,2025-01-16 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,1,477175,Credit Card,0.0,477175.0,2025-01,3,17
620,621,2025-02-05 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,17078808,Credit Card,0.0,68315232.0,2025-02,2,8
621,622,2025-05-03 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,1,1757453,Credit Card,0.0,1757453.0,2025-05,5,8
622,623,2025-06-19 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,6011786,E-Wallet,0.15,5110018.1,2025-06,3,13
623,624,2025-05-18 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,495028,Credit Card,0.05,1410829.8,2025-05,6,9
624,625,2025-05-03 16:47:34.301561,Smartwatch,Aksesoris,Medan,1,2058242,Credit Card,0.0,2058242.0,2025-05,5,8
625,626,2025-02-24 16:47:34.301561,Monitor Curved,Periferal,Surabaya,3,6685754,Credit Card,0.1,18051535.8,2025-02,0,13
626,627,2025-05-25 16:47:34.301561,Monitor Curved,Periferal,Makassar,4,6319453,Debit Card,0.0,25277812.0,2025-05,6,21
627,628,2025-02-27 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,4,1053704,E-Wallet,0.0,4214816.0,2025-02,3,9
628,629,2025-05-04 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,1,463834,E-Wallet,0.0,463834.0,2025-05,6,13
629,630,2025-04-12 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,2,570403,Bank Transfer,0.0,1140806.0,2025-04,5,17
630,631,2025-06-13 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,3,1215207,E-Wallet,0.0,3645621.0,2025-06,4,15
631,632,2024-12-29 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,3,24714177,Debit Card,0.05,70435404.45,2024-12,6,9
632,633,2025-05-08 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,1,4416828,E-Wallet,0.1,3975145.2,2025-05,3,18
633,634,2025-03-30 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,3,2424717,Debit Card,0.0,7274151.0,2025-03,6,16
634,635,2025-04-20 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,3,617013,Debit Card,0.0,1851039.0,2025-04,6,15
635,636,2025-05-30 16:47:34.301561,Monitor Curved,Periferal,Surabaya,2,5208823,E-Wallet,0.0,10417646.0,2025-05,4,19
636,637,2025-02-22 16:47:34.301561,Smartwatch,Aksesoris,Makassar,2,1357342,Bank Transfer,0.0,2714684.0,2025-02,5,17
637,638,2025-06-07 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,1,685711,Credit Card,0.0,685711.0,2025-06,5,8
638,639,2025-06-12 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,2,8278172,Credit Card,0.0,16556344.0,2025-06,3,14
639,640,2025-04-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,4123389,E-Wallet,0.1,3711050.1,2025-04,3,21
640,641,2025-05-11 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,9912880,E-Wallet,0.0,39651520.0,2025-05,6,20
641,642,2025-02-24 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,1,875919,Debit Card,0.0,875919.0,2025-02,0,17
642,643,2025-02-10 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,4,2425739,E-Wallet,0.0,9702956.0,2025-02,0,13
643,644,2025-06-19 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,6331106,Debit Card,0.0,6331106.0,2025-06,3,21
644,645,2025-06-06 16:47:34.301561,Monitor Curved,Periferal,Makassar,3,2852746,Bank Transfer,0.0,8558238.0,2025-06,4,13
645,646,2025-06-19 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,2,8570111,E-Wallet,0.05,16283210.899999999,2025-06,3,13
646,647,2025-02-27 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,4,922381,Credit Card,0.0,3689524.0,2025-02,3,13
647,648,2025-02-13 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,1,1476433,Credit Card,0.05,1402611.3499999999,2025-02,3,17
648,649,2025-05-26 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,2,7654548,E-Wallet,0.0,15309096.0,2025-05,0,14
649,650,2025-03-18 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,1,874100,Debit Card,0.0,874100.0,2025-03,1,19
650,651,2025-04-25 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,2,7900164,Credit Card,0.0,15800328.0,2025-04,4,10
651,652,2025-06-10 16:47:34.301561,Laptop Gaming,Elektronik,Medan,2,24909551,Debit Card,0.1,44837191.800000004,2025-06,1,21
652,653,2025-05-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,1,8563667,E-Wallet,0.0,8563667.0,2025-05,5,13
653,654,2025-01-17 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,21336356,E-Wallet,0.05,81078152.8,2025-01,4,10
654,655,2025-05-23 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,4,8679042,Credit Card,0.0,34716168.0,2025-05,4,14
655,656,2025-02-13 16:47:34.301561,Headphone Wireless,Aksesoris,Denpasar,3,701067,E-Wallet,0.05,1998040.95,2025-02,3,14
656,657,2025-02-15 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,2,1102720,Bank Transfer,0.0,2205440.0,2025-02,5,15
657,658,2025-01-11 16:47:34.301561,Smartwatch,Aksesoris,Makassar,3,1621268,Bank Transfer,0.05,4620613.8,2025-01,5,9
658,659,2025-05-20 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,3,15460796,Credit Card,0.0,46382388.0,2025-05,1,16
659,660,2025-06-05 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,2420444,Bank Transfer,0.1,2178399.6,2025-06,3,20
660,661,2024-12-29 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,8994376,Debit Card,0.0,8994376.0,2024-12,6,12
661,662,2025-04-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,8289283,Credit Card,0.0,8289283.0,2025-04,3,16
662,663,2025-02-20 16:47:34.301561,Keyboard Mekanik,Periferal,Denpasar,2,2064034,Credit Card,0.0,4128068.0,2025-02,3,17
663,664,2025-04-25 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,1,19989904,Debit Card,0.1,17990913.6,2025-04,4,12
664,665,2024-12-31 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,1,1304001,Bank Transfer,0.0,1304001.0,2024-12,1,14
665,666,2025-05-21 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,2,612023,Bank Transfer,0.05,1162843.7,2025-05,2,18
666,667,2025-01-09 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,6205599,Bank Transfer,0.0,12411198.0,2025-01,3,16
667,668,2025-03-12 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,4,9270016,Credit Card,0.0,37080064.0,2025-03,2,11
668,669,2025-01-13 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,1,7686166,Credit Card,0.0,7686166.0,2025-01,0,9
669,670,2025-04-09 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,1,1155111,Bank Transfer,0.15,981844.35,2025-04,2,16
670,671,2025-05-29 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,5320715,E-Wallet,0.05,5054679.25,2025-05,3,20
671,672,2025-06-02 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,4,5234805,Bank Transfer,0.1,18845298.0,2025-06,0,9
672,673,2025-04-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,1,7304459,Debit Card,0.0,7304459.0,2025-04,3,10
673,674,2025-01-05 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,4,2931149,Credit Card,0.05,11138366.2,2025-01,6,17
674,675,2025-04-29 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,3,16899054,Debit Card,0.05,48162303.9,2025-04,1,9
675,676,2025-03-30 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,4,6457550,Debit Card,0.0,25830200.0,2025-03,6,10
676,677,2025-06-10 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,3,1476371,Credit Card,0.1,3986201.7,2025-06,1,13
677,678,2025-03-28 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,1,488668,E-Wallet,0.1,439801.2,2025-03,4,10
678,679,2025-05-13 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,3,5834837,Bank Transfer,0.1,15754059.9,2025-05,1,17
679,680,2025-02-26 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,9961383,Debit Card,0.05,37853255.4,2025-02,2,15
680,681,2025-06-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,2,6619348,Credit Card,0.0,13238696.0,2025-06,1,18
681,682,2025-01-25 16:47:34.301561,Smartwatch,Aksesoris,Makassar,3,2424914,Debit Card,0.0,7274742.0,2025-01,5,13
682,683,2025-04-08 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,3,9278812,Bank Transfer,0.15,23660970.599999998,2025-04,1,14
683,684,2025-02-07 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,1,853091,E-Wallet,0.0,853091.0,2025-02,4,8
684,685,2025-06-01 16:47:34.301561,Monitor Curved,Periferal,Surabaya,4,4770742,E-Wallet,0.05,18128819.599999998,2025-06,6,10
685,686,2025-05-22 16:47:34.301561,Monitor Curved,Periferal,Jakarta,3,4770374,E-Wallet,0.05,13595565.899999999,2025-05,3,10
686,687,2025-06-07 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,3,6582299,Credit Card,0.05,18759552.15,2025-06,5,9
687,688,2025-06-03 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,3,1956396,Credit Card,0.15,4988809.8,2025-06,1,14
688,689,2025-05-18 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,3,570914,E-Wallet,0.0,1712742.0,2025-05,6,16
689,690,2025-02-12 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,2,662455,Bank Transfer,0.0,1324910.0,2025-02,2,11
690,691,2025-02-01 16:47:34.301561,Laptop Gaming,Elektronik,Denpasar,4,16034586,Bank Transfer,0.0,64138344.0,2025-02,5,19
691,692,2025-05-11 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,1,2246198,Credit Card,0.0,2246198.0,2025-05,6,12
692,693,2025-03-20 16:47:34.301561,Laptop Gaming,Elektronik,Denpasar,1,20547094,E-Wallet,0.0,20547094.0,2025-03,3,10
693,694,2025-04-22 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,6100581,Bank Transfer,0.0,12201162.0,2025-04,1,18
694,695,2025-02-13 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,17661637,Bank Transfer,0.1,63581893.2,2025-02,3,16
695,696,2025-05-30 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,3,2584504,Bank Transfer,0.1,6978160.8,2025-05,4,21
696,697,2025-01-07 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,7157137,Credit Card,0.0,14314274.0,2025-01,1,11
697,698,2025-02-22 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,18021372,E-Wallet,0.0,72085488.0,2025-02,5,12
698,699,2025-01-27 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,3,19854042,Debit Card,0.1,53605913.4,2025-01,0,8
699,700,2025-04-16 16:47:34.301561,Laptop Gaming,Elektronik,Denpasar,2,17471378,E-Wallet,0.0,34942756.0,2025-04,2,18
700,701,2025-01-02 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,4,1459608,E-Wallet,0.0,5838432.0,2025-01,3,19
701,702,2025-04-26 16:47:34.301561,Smartwatch,Aksesoris,Medan,1,1755516,Credit Card,0.0,1755516.0,2025-04,5,20
702,703,2025-01-30 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,4353324,Bank Transfer,0.0,4353324.0,2025-01,3,9
703,704,2025-04-25 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,4,761552,Bank Transfer,0.0,3046208.0,2025-04,4,19
704,705,2025-03-03 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,2430082,Credit Card,0.15,2065569.7,2025-03,0,20
705,706,2025-05-23 16:47:34.301561,Laptop Gaming,Elektronik,Medan,4,18372455,Credit Card,0.0,73489820.0,2025-05,4,16
706,707,2025-06-23 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,3,7268173,Credit Card,0.0,21804519.0,2025-06,0,9
707,708,2025-01-08 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,4,2240418,Credit Card,0.0,8961672.0,2025-01,2,12
708,709,2025-03-23 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,3,1169807,Credit Card,0.0,3509421.0,2025-03,6,20
709,710,2025-01-23 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,8954284,Debit Card,0.05,17013139.599999998,2025-01,3,15
710,711,2025-03-01 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,4,1018675,E-Wallet,0.05,3870965.0,2025-03,5,10
711,712,2025-03-24 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,7396720,E-Wallet,0.05,14053768.0,2025-03,0,13
712,713,2025-02-25 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,1,878533,E-Wallet,0.0,878533.0,2025-02,1,11
713,714,2025-01-24 16:47:34.301561,Laptop Gaming,Elektronik,Medan,3,16369277,Bank Transfer,0.1,44197047.9,2025-01,4,18
714,715,2025-06-23 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,20522567,Debit Card,0.1,73881241.2,2025-06,0,14
715,716,2025-06-07 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,2,21722090,E-Wallet,0.05,41271971.0,2025-06,5,17
716,717,2025-04-05 16:47:34.301561,Keyboard Mekanik,Periferal,Denpasar,3,1149971,Bank Transfer,0.0,3449913.0,2025-04,5,21
717,718,2025-04-12 16:47:34.301561,Monitor Curved,Periferal,Jakarta,3,4593659,Debit Card,0.0,13780977.0,2025-04,5,20
718,719,2025-04-06 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,1,23222502,Debit Card,0.0,23222502.0,2025-04,6,10
719,720,2025-05-06 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,1,22749972,Bank Transfer,0.05,21612473.4,2025-05,1,13
720,721,2025-05-26 16:47:34.301561,Monitor Curved,Periferal,Jakarta,3,6460276,Debit Card,0.0,19380828.0,2025-05,0,19
721,722,2025-02-21 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,3,22456688,Bank Transfer,0.0,67370064.0,2025-02,4,17
722,723,2025-01-03 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,7075837,E-Wallet,0.1,25473013.2,2025-01,4,16
723,724,2025-04-02 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,3,1742057,Bank Transfer,0.1,4703553.9,2025-04,2,18
724,725,2025-05-10 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,4,5233706,Debit Card,0.1,18841341.6,2025-05,5,17
725,726,2025-04-09 16:47:34.301561,Smartwatch,Aksesoris,Medan,3,2400341,E-Wallet,0.0,7201023.0,2025-04,2,8
726,727,2024-12-31 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,1,885757,E-Wallet,0.05,841469.1499999999,2024-12,1,10
727,728,2025-01-20 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,5054376,Credit Card,0.0,20217504.0,2025-01,0,9
728,729,2025-02-19 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,2,16185111,Credit Card,0.0,32370222.0,2025-02,2,15
729,730,2025-06-11 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,7961828,Debit Card,0.0,7961828.0,2025-06,2,14
730,731,2025-03-21 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,4,2043312,Bank Transfer,0.0,8173248.0,2025-03,4,9
731,732,2025-05-22 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,4,1900948,Bank Transfer,0.0,7603792.0,2025-05,3,13
732,733,2025-03-23 16:47:34.301561,Monitor Curved,Periferal,Denpasar,2,6107834,Debit Card,0.1,10994101.200000001,2025-03,6,10
733,734,2025-03-16 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,17408630,E-Wallet,0.0,69634520.0,2025-03,6,15
734,735,2025-04-17 16:47:34.301561,Monitor Curved,Periferal,Denpasar,3,3594918,Debit Card,0.05,10245516.299999999,2025-04,3,17
735,736,2024-12-29 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,2,2042892,Debit Card,0.0,4085784.0,2024-12,6,20
736,737,2025-02-17 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,973866,E-Wallet,0.0,973866.0,2025-02,0,10
737,738,2025-06-19 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,1,2125322,Bank Transfer,0.0,2125322.0,2025-06,3,17
738,739,2025-01-01 16:47:34.301561,Keyboard Mekanik,Periferal,Denpasar,3,1763501,Debit Card,0.0,5290503.0,2025-01,2,21
739,740,2025-04-20 16:47:34.301561,Smartwatch,Aksesoris,Makassar,1,1208140,Bank Transfer,0.0,1208140.0,2025-04,6,16
740,741,2025-01-29 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,4,492512,Debit Card,0.0,1970048.0,2025-01,2,8
741,742,2025-01-31 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,4,8156007,E-Wallet,0.0,32624028.0,2025-01,4,12
742,743,2025-03-30 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,3,18714379,E-Wallet,0.0,56143137.0,2025-03,6,10
743,744,2025-04-02 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,2315111,Credit Card,0.0,2315111.0,2025-04,2,13
744,745,2025-03-10 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,8845447,E-Wallet,0.1,7960902.3,2025-03,0,17
745,746,2025-02-05 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,591420,Credit Card,0.0,1774260.0,2025-02,2,9
746,747,2025-05-31 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,2,1110644,Debit Card,0.05,2110223.6,2025-05,5,16
747,748,2025-06-08 16:47:34.301561,Monitor Curved,Periferal,Surabaya,1,3549420,Bank Transfer,0.05,3371949.0,2025-06,6,13
748,749,2025-04-25 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,2,18345647,E-Wallet,0.1,33022164.6,2025-04,4,14
749,750,2024-12-31 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,9548780,E-Wallet,0.1,8593902.0,2024-12,1,12
750,751,2025-04-30 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,1,23312934,E-Wallet,0.0,23312934.0,2025-04,2,16
751,752,2025-02-16 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,2973112,Debit Card,0.05,2824456.4,2025-02,6,8
752,753,2025-01-09 16:47:34.301561,Monitor Curved,Periferal,Jakarta,1,2647341,Credit Card,0.1,2382606.9,2025-01,3,12
753,754,2025-02-20 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,4,1920982,Debit Card,0.0,7683928.0,2025-02,3,18
754,755,2025-05-10 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,2,6329693,Bank Transfer,0.0,12659386.0,2025-05,5,17
755,756,2025-02-23 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,2,2487342,Debit Card,0.0,4974684.0,2025-02,6,18
756,757,2025-05-22 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,1,1601838,Bank Transfer,0.1,1441654.2,2025-05,3,13
757,758,2025-04-19 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,5164563,E-Wallet,0.1,4648106.7,2025-04,5,14
758,759,2025-02-13 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,2,685521,Bank Transfer,0.0,1371042.0,2025-02,3,19
759,760,2025-05-28 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,6585681,Bank Transfer,0.0,26342724.0,2025-05,2,11
760,761,2025-03-23 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,3,8181377,Credit Card,0.0,24544131.0,2025-03,6,19
761,762,2025-05-19 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,3,1586787,Bank Transfer,0.0,4760361.0,2025-05,0,20
762,763,2025-03-04 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,7408285,Bank Transfer,0.15,12594084.5,2025-03,1,8
